Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/en-US/kb/export-bookmarks-safari,"9,379","8,778",00:03:55,"6,964",6.15%,79.54%,$0.00
/ru/products/firefox/fix-problems,"9,370","7,587",00:01:10,434,44.44%,26.18%,$0.00
/ja/kb/addressing-email,"9,368","8,436",00:04:04,"6,266",12.39%,73.38%,$0.00
/zh-TW/questions/thunderbird?show=needs-attention&mobile=0,"9,360","9,360",00:03:19,"9,358",99.99%,99.99%,$0.00
/de/questions/new/mobile,"9,358","7,678",00:01:11,"1,017",51.84%,24.35%,$0.00
/id/contribute,"9,345","7,294",00:01:07,444,66.59%,33.65%,$0.00
/de/kb/thunderbird-unter-linux-installieren,"9,337","6,953",00:04:25,"6,026",6.42%,66.05%,$0.00
/en-US/kb/configuration-options-accounts,"9,328","8,554",00:04:21,"3,511",7.46%,56.86%,$0.00
/sv/kb/vad-nytt-firefox-android,"9,326","7,987",00:03:26,"7,829",34.19%,79.58%,$0.00
/pt-BR/kb/limpe-cookies-e-dados-de-sites-no-firefox,"9,325","8,504",00:01:47,"6,730",18.77%,74.07%,$0.00
/en-US/kb/whats-new-firefox-ios-18,"9,323","8,377",00:03:14,"8,214",30.22%,84.26%,$0.00
/en-US/questions/1280856,"9,312","8,514",00:03:01,"7,883",79.02%,77.51%,$0.00
/ja/kb/customize-firefox-home-screen,"9,311","8,000",00:02:43,"5,162",9.77%,53.87%,$0.00
/nl/kb/verbeterde-bescherming-tegen-volgen-firefox-voor-a,"9,310","7,771",00:03:33,"7,536",21.06%,77.18%,$0.00
/ar/kb/تخصيص عناصر التحكم والأزرار وأشرطة الأدوات في فيرفُكس,"9,298","7,581",00:02:36,"6,547",30.22%,67.25%,$0.00
/zh-CN/kb/如何设置主页,"9,289","7,979",00:02:25,"5,386",30.65%,68.98%,$0.00
/pl/kb/ochrona-przed-sledzeniem-firefox-dla-androida,"9,288","7,701",00:03:28,"7,451",25.52%,75.99%,$0.00
/de/kb/wie-kacheln-funktionieren,"9,285","7,533",00:01:10,"1,461",9.28%,30.09%,$0.00
/es/kb/qu-es-el-adjunto-winmaildat,"9,282","8,128",00:04:30,"7,955",8.42%,84.71%,$0.00
/de/kb/thunderbird-profile-erstellen-und-loeschen,"9,281","8,200",00:05:33,"5,352",4.07%,66.02%,$0.00
/ar/kb/enhanced-tracking-protection-firefox-android?redirectslug=tracking-protection-firefox-android&redirectlocale=en-US,"9,279","6,624",00:02:09,"5,563",25.67%,57.30%,$0.00
/en-US/kb/install-firefox-windows?redirect=no,"9,279","8,681",00:01:24,"6,613",15.27%,74.35%,$0.00
/en-US/questions/1183452,"9,276","7,114",00:02:59,"5,672",60.10%,59.11%,$0.00
/de/kb/Firefox-deinstallieren,"9,275","7,932",00:03:48,"5,883",5.71%,64.04%,$0.00
/pt-BR/kb/configuracoes-do-bloqueador-de-abertura-de-janelas?redirectslug=bloqueador-de-pop-up-excecoes-e-solucoes-de-problemas&redirectlocale=pt-BR,"9,273","7,544",00:02:24,"6,948",29.96%,73.27%,$0.00
/zh-CN/kb/使用语言包改变Firefox界面语言,"9,265","7,935",00:02:53,"6,333",25.87%,73.43%,$0.00
/hu/kb/mappa-tomoritese,"9,261","8,500",00:03:28,"8,357",49.43%,90.22%,$0.00
/th/kb/common-myths-about-private-browsing,"9,258","7,436",00:01:21,"7,179",41.54%,67.23%,$0.00
/en-US/kb/assign-shortcuts-search-engines,"9,253","8,244",00:01:51,"4,675",6.35%,42.38%,$0.00
/en-US/kb/content-blocking,"9,251","8,143",00:02:16,"5,375",21.52%,64.05%,$0.00
/es/kb/actualizar-firefox-la-ultima-version?entrypoint=mozilla.org-whatsnew105,"9,242","8,067",00:02:32,"8,057",12.04%,79.44%,$0.00
/de/kb/audio-oder-video-mit-headset-oder-tastatur-steuern,"9,238","8,562",00:02:57,"6,254",19.76%,69.54%,$0.00
/pt-BR/kb/firefox-usando-muita-memoria-ou-cpu,"9,233","7,227",00:01:58,"5,473",4.33%,50.08%,$0.00
/pl/products/thunderbird/emails-thunderbird,"9,229","7,356",00:00:55,"1,823",47.96%,28.90%,$0.00
/de/kb/firefox-profil-fehlt-oder-unerreichbar,"9,228","7,862",00:02:28,"5,760",3.44%,44.76%,$0.00
/en-US/questions/1230828,"9,225","7,904",00:01:20,"4,715",24.62%,27.97%,$0.00
/en-US/questions/1370409,"9,220","8,102",00:02:47,"5,997",58.15%,55.04%,$0.00
/fi/kb/ponnahdusikkunoiden-eston-asetukset-ja-poikkeukset,"9,214","7,713",00:03:34,"6,859",12.25%,76.08%,$0.00
/tr/kb/firefoxu-son-surume-guncelleyin,"9,203","7,559",00:02:18,"4,763",7.68%,65.25%,$0.00
/de/kb/firefox-wird-bereits-ausgefuehrt-reagiert-aber-nicht,"9,200","6,749",00:02:39,"5,204",5.12%,43.90%,$0.00
/hu/kb/engedelykeresi-uzenetek-firefox-kiterjesztesekhez,"9,195","8,447",00:04:17,"7,624",26.97%,81.76%,$0.00
/pl/kb/zrzuty-ekranu-firefoksa,"9,190","7,054",00:09:06,"6,765",15.77%,72.86%,$0.00
/es/kb/desinstalar-firefox-de-tu-equipo,"9,178","7,673",00:03:18,"6,140",8.10%,65.49%,$0.00
/en-US/questions/1307784,"9,175","8,541",00:06:17,"7,013",75.52%,73.86%,$0.00
/zh-TW/questions/all?mobile=0&tagged=fix-problems&order=updated,"9,172","9,172",00:03:48,"9,171",99.95%,99.95%,$0.00
/pt-BR/kb/firefox-screenshots,"9,160","8,225",00:03:11,"7,808",19.43%,82.76%,$0.00
/ar/kb/البحث-داخل-صفحة-ويب-في-فايرفوكس-لiOS,"9,158","7,519",00:01:37,"5,720",27.86%,65.65%,$0.00
/ru/kb/sozdanie-skrinshotov-v-firefox,"9,158","7,994",00:03:05,"7,553",27.20%,82.03%,$0.00
/bg/products/firefox/download-and-install,"9,155","7,830",00:01:45,"7,677",11.73%,76.41%,$0.00
/ja/kb/third-party-trackers,"9,153","8,389",00:04:03,"7,911",48.13%,84.97%,$0.00
/pt-BR/kb/navegue-mais-rapido-sugestoes-firefox,"9,149","8,293",00:03:48,"8,150",51.69%,87.99%,$0.00
/de/kb/Das-von-Firefox-genutzte-E-Mail-Programm-festlegen,"9,147","7,844",00:03:41,"6,635",5.64%,71.26%,$0.00
/ja/kb/find-and-install-add-ons-firefox-android,"9,147","6,958",00:02:35,"5,833",12.05%,58.24%,$0.00
/es/kb/faq-complementos-y-extensiones,"9,145","8,048",00:05:05,"7,075",35.11%,79.08%,$0.00
/el/kb/shmata-pros8etwn,"9,144","7,799",00:02:09,"7,731",25.63%,76.90%,$0.00
/en-US/kb/firefox-version-100-on-windows-7,"9,144","7,720",00:02:19,"4,801",7.27%,59.30%,$0.00
/cs/kb/Jak nastavit domovskou stránku,"9,143","5,197",00:08:25,"4,595",7.31%,51.07%,$0.00
/tr/kb/android-icin-firefoxta-izlenme-korumasi,"9,142","6,728",00:01:54,"6,131",25.22%,62.93%,$0.00
/en-US/kb/activate-firefox-relay-mask-your-email-address,"9,141","8,238",00:02:34,"6,633",19.74%,73.13%,$0.00
/hu/kb/privát-böngészés-firefox-ios,"9,136","8,769",00:02:28,"8,749",62.97%,94.72%,$0.00
/en-US/questions/1317032,"9,134","7,878",00:03:40,"6,212",61.72%,60.74%,$0.00
/fr/products/,"9,132","7,654",00:00:47,"2,710",34.93%,26.38%,$0.00
/ko/kb/performance-settings,"9,125","7,967",00:02:18,"6,812",39.03%,75.92%,$0.00
/ja/kb/update-firefox-latest-release?redirectslug=update-firefox-latest-version&redirectlocale=ja,"9,112","7,456",00:02:59,"6,877",18.53%,72.75%,$0.00
/en-US/questions/1347289,"9,109","6,528",00:01:17,"4,788",35.62%,34.59%,$0.00
/ru/kb/containers,"9,103","7,786",00:04:04,"6,997",16.58%,71.57%,$0.00
/vi/kb/dat-firefox-lam-trinh-duyet-mac-dinh-tren-android,"9,094","6,637",00:02:36,"6,434",32.50%,65.56%,$0.00
/es/kb/icono-menu-firefox-no-aparece-android-como-acceder-menu,"9,090","5,983",00:01:07,503,12.99%,25.02%,$0.00
/vi/kb/co-gi-moi-firefox-android,"9,088","7,459",00:03:03,"7,271",40.98%,75.80%,$0.00
/fr/kb/choisir-un-mot-de-passe-fort,"9,084","7,522",00:02:48,"6,378",16.07%,65.02%,$0.00
/zh-TW/questions/thunderbird?show=all&mobile=0,"9,082","9,082",00:03:44,"9,079",99.98%,99.98%,$0.00
/ja/kb/rebuilding-global-database,"9,077","6,945",00:02:11,"6,342",11.36%,58.82%,$0.00
/it/kb/configurazione-automatica-account,"9,076","8,021",00:03:30,"3,079",7.44%,56.06%,$0.00
/cs/kb/sprava-nastaveni-mistniho-weboveho-uloziste?redirectslug=permission-store-data&redirectlocale=en-US,"9,074","8,540",00:03:34,"7,837",38.30%,84.27%,$0.00
/ja/kb/uninstall-firefox-from-your-computer,"9,072","7,810",00:04:28,"5,866",7.08%,69.21%,$0.00
/en-US/questions/1175296,"9,045","8,356",00:03:12,"5,981",64.14%,61.56%,$0.00
/ja/kb/new-thunderbird-60?locale=ja&version=60.3.2&channel=release&os=WINNT&buildid=20181128113928,"9,045","8,699",00:01:52,"6,954",5.32%,77.56%,$0.00
/en-US/kb/studies-focus-ios,"9,040","8,491",00:01:18,"7,847",45.17%,82.47%,$0.00
/sv/kb/firefox-installningar,"9,040","7,701",00:02:42,"6,723",20.65%,62.93%,$0.00
/en-US/questions/1264369,"9,037","7,942",00:03:37,"6,029",68.39%,64.88%,$0.00
/ru/kb/zashitite-svoj-akkaunt-firefox-s-pomoshyu-dvuhfakt,"9,031","6,852",00:03:35,"6,049",17.35%,70.69%,$0.00
/ja/kb/update-firefox-latest-release?entrypoint=mozilla.org-whatsnew117,"9,029","7,440",00:02:00,"7,434",19.23%,79.44%,$0.00
/it/kb/configurazione-manuale-account,"9,027","7,878",00:04:02,"3,931",5.53%,58.72%,$0.00
/de/kb/die-adressleiste-firefox-verwenden,"9,022","7,792",00:01:59,"2,919",11.23%,44.67%,$0.00
/bg/products/firefox,"9,021","6,497",00:00:56,"5,486",74.17%,56.10%,$0.00
/en-US/questions/952328,"9,012","7,477",00:04:58,"7,446",83.30%,81.27%,$0.00
/fr/kb/corriger-problemes-connexion-sites-mot-passe,"9,011","7,895",00:02:42,"6,171",12.47%,66.60%,$0.00
/en-US/kb/manage-tabs-firefox-android,"9,008","7,715",00:02:18,"5,704",9.43%,57.10%,$0.00
/bm/questions/1272738,"8,994","8,000",00:02:10,"7,480",85.03%,85.01%,$0.00
/fr/kb/autoriser-bloquer-lecture-automatique-medias,"8,989","7,946",00:04:20,"3,485",11.38%,65.87%,$0.00
/it/kb/archiviazione-messaggi,"8,987","8,161",00:05:14,"6,036",4.85%,71.16%,$0.00
/ru/kb/firefox-rabotaet-medlenno,"8,987","7,599",00:01:27,"6,039",7.13%,45.43%,$0.00
/hu/kb/Oldal adatai?redirectslug=Page+Info+window&redirectlocale=en-US,"8,979","6,935",00:03:07,"5,587",24.11%,59.56%,$0.00
/en-US/questions/1238264,"8,978","8,341",00:03:58,"6,626",72.92%,70.25%,$0.00
/es/kb/Marcadores desaparecidos,"8,978","7,146",00:02:28,"3,531",8.06%,45.33%,$0.00
/hu/kb/kiegeszito-jelvenyek,"8,976","8,003",00:02:14,"7,904",31.00%,80.53%,$0.00
/pt-PT/,"8,949","7,044",00:01:17,"4,838",72.66%,55.85%,$0.00
/ja/kb/block-autoplay,"8,946","7,837",00:04:34,"4,905",7.66%,67.27%,$0.00
/ru/kb/ustranenie-problem-s-rasshireniyami-temami-i-appar,"8,944","7,495",00:02:42,"3,925",10.18%,59.10%,$0.00
/en-US/kb/access-hidden-tabs-firefox?redirectslug=hide-tab&redirectlocale=en-US,"8,938","7,873",00:05:01,"7,556",18.86%,82.61%,$0.00
/ru/kb/kak-ustanovit-firefox-windows,"8,937","7,652",00:02:30,"5,599",10.02%,65.85%,$0.00
/en-US/kb/how-subscribe-news-feeds-and-blogs,"8,933","7,998",00:04:33,"6,157",8.22%,77.44%,$0.00
/it/kb/funzione-protezione-phishing-malware,"8,930","8,374",00:04:15,"6,607",32.81%,76.88%,$0.00
/es/kb/barra-de-marcadores-muestra-tus-sitios-web-favorit,"8,928","7,968",00:03:07,"6,510",16.54%,71.42%,$0.00
/de/products/ios/install-and-update-firefox-ios,"8,923","5,852",00:00:42,"1,146",52.85%,25.97%,$0.00
/fy-NL/questions/1290553,"8,915","7,190",00:02:44,"5,435",55.46%,54.14%,$0.00
/fr/kb/navigation-privee-android-naviguer-sans-conserver-donnees,"8,908","7,170",00:02:14,"6,610",11.85%,65.87%,$0.00
/zh-TW/kb/reset-firefox-easily-fix-most-problems,"8,903","6,648",00:02:32,"4,465",13.23%,58.97%,$0.00
/ru/kb/kak-sdelat-chtoby-sajty-ne-otslezhivali-menya,"8,899","8,395",00:02:51,"5,630",19.19%,75.00%,$0.00
/fi/kb/tallenna-ja-jarjestele-suosikkisivujasi-kirjanmerkeilla,"8,885","3,476",00:07:42,"3,087",2.20%,34.38%,$0.00
/fr/kb/protection-renforcee-contre-pistage-firefox-ordinateur?redirectslug=activer-desactiver-cookies-preferences&redirectlocale=fr,"8,883","7,847",00:02:14,"7,663",40.10%,78.24%,$0.00
/cs/kb/anonymni-prohlizeni-ve-firefoxu-pro-ios,"8,867","8,396",00:02:52,"8,360",69.84%,92.61%,$0.00
/en-US/kb/install-themes-change-look-thunderbird,"8,859","8,215",00:05:28,"6,079",13.59%,71.98%,$0.00
/zh-CN/questions/firefox?mobile=0&tagged=desktop&escalated=1&show=all,"8,858","8,858",00:04:32,"8,858",99.99%,99.99%,$0.00
/pl/kb/Aktualizacja Firefoksa?entrypoint=mozilla.org-whatsnew118,"8,850","7,375",00:02:12,"7,373",16.03%,79.81%,$0.00
/uk/kb/sho-novogo-u-firefox-dlya-android,"8,850","7,485",00:03:55,"7,360",33.25%,79.39%,$0.00
/es/kb/evitar-informar-estafas-al-soporte-tecnico-mozilla,"8,849","7,280",00:00:56,333,15.82%,29.55%,$0.00
/en-US/products/mobile/popular-articles-android,"8,846","6,998",00:01:17,"4,859",55.59%,46.53%,$0.00
/fr/kb/acceder-services-mozilla-compte-firefox,"8,835","7,216",00:01:47,"4,152",11.42%,43.37%,$0.00
/fi/products/mobile,"8,830","6,721",00:02:28,"6,075",65.43%,62.80%,$0.00
/pt-BR/kb/certificado-de-seguranca-de-site,"8,826","8,044",00:02:23,"1,295",11.99%,52.79%,$0.00
/fr/kb/modifier-disposition-thunderbird,"8,825","8,174",00:04:58,"6,890",6.90%,72.02%,$0.00
/en-US/kb/information-eu-eea-and-swiss-users?redirect=no,"8,824","6,640",00:00:26,179,12.36%,18.47%,$0.00
/nl/kb/verbeterde-bescherming-tegen-volgen-firefox-desktop,"8,821","7,558",00:03:01,"5,459",23.11%,66.16%,$0.00
/en-US/kb/update-firefox-latest-release?redirectlocale=en-US&redirectslug=update-firefox-latest-version,"8,817","7,391",00:05:28,"7,159",10.41%,77.95%,$0.00
/it/kb/modalita-solo-https-firefox,"8,805","8,248",00:04:13,"7,038",21.92%,82.31%,$0.00
/en-US/kb/mozillacrashreporter,"8,798","7,631",00:02:31,"4,690",10.91%,52.16%,$0.00
/en-US/questions/1308412,"8,790","8,171",00:01:52,"8,038",83.57%,83.17%,$0.00
/en-US/kb/firefox-add-technology-modernizing,"8,786","7,499",00:02:51,"5,450",30.31%,64.36%,$0.00
/nl/kb/firefox-installeren-linux,"8,785","6,284",00:02:35,"5,707",8.70%,67.93%,$0.00
/fr/kb/recommandations-de-firefox?redirectslug=better-recommendations-firefox&redirectlocale=en-US,"8,784","7,781",00:02:46,"5,893",18.19%,66.05%,$0.00
/pl/kb/jak-przywrocic-swoje-karty-i-okna-z-poprzedniej-sesji,"8,779","7,415",00:02:58,"6,317",11.19%,67.51%,$0.00
/en-US/questions/1286146,"8,775","7,790",00:02:35,"6,085",61.58%,59.42%,$0.00
/pt-BR/kb/firefox-nao-carrega-sites-outros-nav-sim,"8,773","7,548",00:03:07,"5,615",6.21%,57.21%,$0.00
/sk/kb/troubleshoot-time-errors-secure-websites,"8,771","7,665",00:02:54,"7,619",52.53%,83.50%,$0.00
/pl/kb/pasek-zakladek,"8,770","7,274",00:03:59,"5,580",15.97%,62.65%,$0.00
/es/products/thunderbird/emails-thunderbird,"8,766","7,263",00:01:03,"1,344",50.34%,29.79%,$0.00
/es/kb/accesos-directos-realiza-rapidamente-tareas-comune,"8,760","6,837",00:03:00,"5,574",7.98%,65.38%,$0.00
/de/kb/vorherige-sucheintraege-aus-suchleiste-loeschen,"8,754","7,517",00:01:54,"5,989",6.39%,60.70%,$0.00
/pt-PT/kb/compactar-pastas,"8,751","7,663",00:02:31,"7,603",55.05%,86.88%,$0.00
/ru/kb/mobilnyj-privatnyj-serfing-prosmotr-veb-stranic-na,"8,751","6,941",00:01:54,"6,331",11.45%,56.70%,$0.00
/tr/kb/web-siteleri-acilmiyor-hata-mesajlarini-anlayin,"8,747","7,795",00:02:09,"4,814",21.19%,67.28%,$0.00
/en-US/questions/1290656,"8,741","7,292",00:04:25,"6,288",61.38%,62.44%,$0.00
/pt-BR/kb/como-desativar-preferencia-enterprise-roots,"8,741","7,563",00:03:41,"6,915",36.32%,78.24%,$0.00
/zh-CN/questions/new/ios,"8,741","7,214",00:00:23,"2,395",34.87%,22.49%,$0.00
/en-US/questions/1152705,"8,740","8,333",00:04:06,"7,751",79.41%,80.08%,$0.00
/pt-BR/kb/traducao-pagina-inteira-firefox,"8,738","7,957",00:03:15,"7,634",26.55%,84.04%,$0.00
/id/kb/update-firefox-latest-version?entrypoint=mozilla.org-whatsnew115,"8,737","7,125",00:02:15,"6,899",14.87%,73.80%,$0.00
/fa/kb/ردیابی-حفاظت-فایرفاکس-اندروید?redirectslug=tracking-protection-firefox-android&redirectlocale=en-US,"8,736","6,490",00:02:43,"5,738",16.56%,62.36%,$0.00
/tr/kb/thunderbird-and-junk-spam-messages,"8,735","7,264",00:05:05,"7,257",55.02%,82.50%,$0.00
/pl/kb/wplyw-niebezpiecznej-zawartosci-na-bezpieczenstwo?redirectslug=how-does-content-isnt-secure-affect-my-safety&redirectlocale=en-US,"8,724","7,633",00:04:02,"7,326",36.11%,80.47%,$0.00
/ko/products/firefox/manage-preferences-and-add-ons-firefox/install-and-manage-add-ons,"8,717","7,842",00:01:58,"7,068",72.52%,71.79%,$0.00
/ru/kb/zakladki-firefox,"8,715","7,427",00:02:54,"4,606",8.66%,53.98%,$0.00
/en-US/kb/managing-firefox-updates,"8,709","6,951",00:02:04,"3,208",10.03%,39.99%,$0.00
/it/kb/account-firefox-rinominati-account-mozilla,"8,709","7,345",00:01:55,"5,332",10.50%,65.55%,$0.00
/zh-CN/kb/火狐-用户-Windows-7-8-和-8.1-转移-延期-支持,"8,708","7,449",00:02:22,"6,261",14.32%,73.09%,$0.00
/zh-CN/questions/all?mobile=0&show=responded,"8,705","8,705",00:04:20,"8,703",99.98%,99.98%,$0.00
/zh-TW/users/auth,"8,705","7,466",00:01:29,262,69.59%,60.75%,$0.00
/de/kb/symbolleisten-anpassen,"8,692","7,687",00:05:16,"5,568",4.41%,68.34%,$0.00
/gl/questions/1349474,"8,692","8,389",00:03:41,"7,124",77.77%,75.91%,$0.00
/en-US/kb/sort-bookmarks-quickly-find-ones-you-want,"8,691","7,766",00:03:14,"3,956",7.91%,61.77%,$0.00
/fr/kb/firefox-fonctionne-pas-solutions-courantes,"8,689","7,110",00:01:09,"5,046",4.24%,26.10%,$0.00
/en-US/kb/how-download-and-install-mozilla-vpn-windows,"8,688","7,589",00:02:05,"2,384",20.98%,57.26%,$0.00
/ja/kb/websites-say-cookies-are-blocked-unblock-them,"8,687","7,634",00:03:36,"5,769",14.69%,76.11%,$0.00
/bm/questions/1068472,"8,680","8,201",00:02:10,"7,151",69.08%,67.38%,$0.00
/it/kb/funzione-ripristino-firefox?redirectslug=reset-firefox-easily-fix-most-problems&redirectlocale=en-US,"8,680","8,199",00:03:28,"8,091",20.27%,87.95%,$0.00
/en-US/questions/1297983,"8,673","6,586",00:04:04,"5,132",60.93%,55.67%,$0.00
/pl/kb/tworzenie-na-pulpicie-skrotu-do-strony-internetowe,"8,673","7,820",00:03:39,"7,486",15.49%,84.67%,$0.00
/ru/kb/izmenenie-nastroek-poiska-po-umolchaniyu-v-firefox,"8,672","7,741",00:02:28,"4,121",9.25%,61.44%,$0.00
/de/kb/alte-thunderbird-version-startet-nicht-mit-profil,"8,652","7,192",00:03:34,"6,421",14.62%,65.48%,$0.00
/fr/users/settings,"8,652","4,858",00:00:31,78,37.33%,12.10%,$0.00
/en-US/questions/919249,"8,642","7,783",00:03:04,"7,755",86.33%,85.94%,$0.00
/es/kb/que-tengo-que-hacer-para-activar-los-plugins,"8,642","6,896",00:03:16,"5,561",21.67%,71.04%,$0.00
/fr/products/thunderbird/customize-controls-options-and-add-ons,"8,636","6,679",00:00:58,244,52.94%,20.39%,$0.00
/zh-CN/kb/使用 Firefox Suggest 更快地浏览网页,"8,633","8,010",00:02:56,"7,596",50.89%,86.29%,$0.00
/en-US/questions/937091,"8,625","8,297",00:04:21,"8,296",92.43%,95.88%,$0.00
/zh-CN/questions/1290355,"8,625","7,881",00:03:00,"7,880",91.69%,90.89%,$0.00
/tr/kb/windows-10da-ve-windows-11de-firefoxu-gorev-cubuguna-sabitleme-ve-ayirma?redirectslug=how-unpin-firefox-taskbar-windows-10&redirectlocale=en-US,"8,624","7,883",00:02:45,"7,577",11.44%,83.19%,$0.00
/en-US/questions/1232689,"8,617","7,307",00:00:37,"5,293",11.33%,15.24%,$0.00
/pt-BR/kb/gerenciador-de-perfis-crie-remova-ou-troque-perfis,"8,612","6,824",00:02:48,"4,812",7.10%,60.62%,$0.00
/ro/products/firefox,"8,611","6,513",00:01:01,"5,109",65.32%,53.42%,$0.00
/mk/questions/1401082,"8,596","7,144",00:02:50,"4,306",64.66%,58.95%,$0.00
/en-US/questions/1176169,"8,594","7,669",00:02:14,"5,770",47.93%,46.07%,$0.00
/en-US/questions/1200717,"8,585","7,545",00:03:41,"6,730",65.61%,66.77%,$0.00
/ru/kb/ispolzovanie-tem-v-firefox,"8,585","7,646",00:03:12,"5,573",13.99%,70.41%,$0.00
/zh-CN/kb/firefox 截图,"8,584","7,053",00:02:14,"6,209",31.71%,74.15%,$0.00
/pl/products/thunderbird/emails-thunderbird/set-up-email-thunderbird,"8,572","6,729",00:01:19,"5,621",47.35%,42.09%,$0.00
/pl/kb/jak-dziala-wbudowana-ochrona-przed-probami-oszustwa-phishingiem-i-zlosliwym-oprogramowaniem,"8,568","7,975",00:04:25,"6,237",38.66%,75.02%,$0.00
/zh-CN/kb/隐私浏览,"8,568","7,108",00:01:02,"3,209",25.39%,52.44%,$0.00
/ja/kb/turn-picture-picture-mode,"8,567","7,810",00:03:08,"6,334",20.96%,71.48%,$0.00
/ar/kb/end-support-firefox-amazon-devices,"8,566","4,146",00:01:32,"4,114",26.87%,44.23%,$0.00
/es/kb/Importar los marcadores desde Google Chrome,"8,566","7,385",00:03:07,"6,082",5.94%,67.52%,$0.00
/de/kb/Lesezeichen-loeschen,"8,559","6,578",00:04:03,"5,354",6.25%,66.76%,$0.00
/en-US/questions/new/thunderbird/form,"8,556","6,988",00:05:06,"2,474",11.66%,11.90%,$0.00
/fr/kb/gestionnaire-profils-creer-supprimer-thunderbird,"8,546","7,389",00:04:53,"4,719",4.24%,61.89%,$0.00
/it/questions/new/desktop,"8,543","6,786",00:01:02,633,39.63%,24.83%,$0.00
/en-US/users/auth?next=/en-US/questions/new/firefox-private-network-vpn/form,"8,542","7,295",00:01:33,507,72.06%,49.31%,$0.00
/zh-TW/kb/install-older-version-of-firefox,"8,542","5,733",00:02:38,"4,811",15.67%,56.49%,$0.00
/nl/kb/kan-geen-berichten-verzenden,"8,541","6,830",00:04:51,"3,790",4.56%,59.69%,$0.00
/de/kb/angeheftete-tabs-ihre-lieblingsseiten-offen-halten,"8,539","7,610",00:03:19,"6,478",8.07%,71.74%,$0.00
/de/kb/websites-melden-cookies-werden-blockiert,"8,528","7,372",00:03:31,"3,903",10.76%,66.63%,$0.00
/ja/kb/install-firefox-your-phone-or-tablet,"8,523","5,204",00:01:58,"4,675",20.71%,52.87%,$0.00
/fr/kb/protection-renforcee-pistage-firefox-android?redirectslug=tracking-protection-firefox-android&redirectlocale=en-US,"8,522","6,458",00:03:04,"5,810",24.51%,68.27%,$0.00
/en-US/kb/update-failed-error-message-when-updating,"8,519","7,553",00:01:38,"4,859",12.15%,48.42%,$0.00
/uk/products/firefox,"8,517","7,267",00:01:17,"5,733",71.06%,62.35%,$0.00
/en-US/kb/make-firefox-your-default-browser?entrypoint=mozilla.org-default-thanks,"8,511","8,042",00:02:23,"8,019",17.59%,83.12%,$0.00
/id/kb/apa-yang-dimaksud-sambungan-anda-tidak-aman,"8,508","7,316",00:02:13,"3,168",18.24%,57.33%,$0.00
/pl/kb/edytor-ustawien-about-config-firefox,"8,505","6,654",00:02:29,"4,621",18.58%,56.81%,$0.00
/en-US/kb/edit-or-delete-login-firefox-password-manager,"8,492","7,196",00:01:18,"2,031",6.44%,43.35%,$0.00
/ru/kb/veb-sajty-vyglyadyat-nepravilno-ili-ne-tak,"8,481","7,393",00:03:22,"6,561",13.35%,75.58%,$0.00
/zh-CN/questions/all?mobile=0&owner=all&show=needs-attention&tagged=other,"8,479","8,479",00:03:14,"8,479",99.96%,99.96%,$0.00
/en-US/questions/1272909,"8,477","7,925",00:03:42,"6,270",73.22%,70.53%,$0.00
/pl/kb/wzmocniona-ochrona-przed-sledzeniem-firefox-desktop?redirectlocale=pl&redirectslug=Włączanie+i+wyłączanie+obsługi+ciasteczek,"8,469","7,664",00:01:51,"7,655",59.67%,89.46%,$0.00
/ja/kb/troubleshoot-and-diagnose-firefox-problems,"8,467","6,623",00:02:55,"3,879",11.03%,51.80%,$0.00
/en-US/kb/accessibility-services,"8,463","7,502",00:03:00,"5,560",13.05%,71.19%,$0.00
/ru/kb/vklyuchenie-i-vyklyuchenie-elementov-upravleniya-kartinka-v-kartinke,"8,460","8,021",00:02:18,"5,976",19.63%,63.79%,$0.00
/en-US/questions/1004141,"8,459","8,256",00:04:49,"7,438",88.01%,87.06%,$0.00
/fr/kb/changer-navigateur-par-defaut-windows,"8,456","7,464",00:02:39,"3,354",8.77%,59.71%,$0.00
/pt-BR/kb/como-funciona-protecao-contra-phishing-e-malware,"8,452","7,979",00:04:25,"6,346",35.97%,78.60%,$0.00
/id/in-ID/products/mobile,"8,448","6,640",00:01:59,"6,182",66.08%,63.32%,$0.00
/nl/kb/firefox-bijwerken-meest-recente-versie?entrypoint=mozilla.org-whatsnew118,"8,448","6,729",00:02:14,"6,717",11.03%,77.26%,$0.00
/de/kb/autofill-anmeldungen-firefox,"8,445","7,891",00:03:29,"5,891",4.88%,69.05%,$0.00
/fr/kb/envoyer-et-recevoir-messages-thunderbird,"8,444","7,300",00:03:44,"4,846",6.88%,59.84%,$0.00
/pt-BR/kb/recomendacoes-personalizadas-de-extensoes,"8,440","7,876",00:03:31,"6,601",24.26%,72.05%,$0.00
/es/kb/sincronizar-usuarios-en-firefox-para-android,"8,436","5,759",00:01:49,"4,235",19.18%,45.02%,$0.00
/el/kb/anixneysh-pylhs-ypodoxhs,"8,434","8,018",00:04:26,"7,971",45.55%,93.30%,$0.00
/es/kb/opciones-de-configuracin-de-cuentas,"8,414","7,779",00:05:08,"5,581",5.52%,68.87%,$0.00
/en-US/kb/delete-browsing-search-download-history-firefox?redirectlocale=en-US&redirectslug=remove-recent-browsing-search-and-download-history,"8,413","7,444",00:01:25,"7,426",52.56%,88.04%,$0.00
